Policy_Num,Claim_Dt,Accident_Dt,Claim_Amt,Policy_Type,Gender,State,Claims_FB
195800587,3/4/2019,2/22/2019,1325.12,Car,Male,CA,neutral
186381145,2/15/2019,2/7/2019,827.45,Car,Male,CA,bad
193541080,3/14/2019,3/11/2019,1060.35,Car,Male,CA,good
182210741,12/26/2019,12/22/2019,1074.5,Van,Male,CA,good
196152833,4/3/2019,4/1/2019,921.89,Truck,Female,NV,bad
184096203,7/2/2019,7/1/2019,1229.1,Car,Male,NV,very_good
195242390,2/6/2019,2/2/2019,998.69,Van,Male,OR,good
184223728,4/29/2019,4/26/2019,1112.37,Car,Male,NV,good
186147997,10/27/2019,10/26/2019,1134.39,Car,Male,OR,excellent
194638741,3/14/2019,3/10/2019,1035.17,Truck,Male,OR,excellent
185502157,9/30/2019,9/24/2019,817.46,Van,Male,CA,good
192782990,10/22/2019,10/13/2019,1226.05,Car,Male,CA,good
193228074,1/12/2019,1/2/2019,1136.19,Van,Female,NV,very_good
182380476,9/29/2019,9/26/2019,1278.37,Car,Female,CA,good
197116265,2/4/2019,2/1/2019,895.09,Truck,Female,CA,very_good
197477929,7/7/2019,6/28/2019,1039.37,Van,Female,CA,good
190326088,7/20/2019,7/19/2019,897.97,Car,Male,NV,excellent
193259465,11/30/2019,11/21/2019,836.31,Car,Female,OR,bad
199634347,6/14/2019,6/7/2019,960.92,Van,Male,CA,excellent
184948593,11/18/2019,11/9/2019,936.52,Car,Male,CA,good
193503742,10/29/2019,10/25/2019,921.15,Car,Male,NV,excellent
181712076,5/21/2019,5/13/2019,1054.51,Van,Female,CA,very_good
199985625,11/6/2019,10/29/2019,1033.91,Truck,Male,CA,good
198654413,11/23/2019,11/21/2019,1242.02,Truck,Female,OR,bad
183425783,5/7/2019,5/5/2019,1210.08,Truck,Female,CA,neutral
183522326,5/24/2019,5/16/2019,1058.42,Truck,Female,CA,very_good
186788262,9/1/2019,8/27/2019,1352.46,Car,Male,OR,very_good
191123284,12/23/2019,12/22/2019,856.04,Car,Female,OR,bad
196469747,3/4/2019,2/23/2019,1103.32,Car,Male,CA,excellent
197704362,6/14/2019,6/11/2019,827.31,Truck,Female,CA,neutral
196633589,1/24/2019,1/22/2019,1151.34,Car,Male,NV,good
194669519,4/6/2019,3/31/2019,1153.11,Car,Male,CA,bad
188721729,8/31/2019,8/21/2019,866.43,Car,Female,CA,very_good
185220687,12/25/2019,12/21/2019,976.57,Van,Female,OR,excellent
180467452,12/18/2019,12/17/2019,1085.97,Car,Female,NV,neutral
186146086,5/2/2019,4/28/2019,1072.15,Car,Male,CA,neutral
190603225,6/20/2019,6/11/2019,1111.64,Car,Female,OR,good
197880082,2/8/2019,2/4/2019,1265.46,Truck,Male,CA,very_good
196425562,6/8/2019,6/3/2019,819.8,Truck,Male,CA,neutral
198777463,10/23/2019,10/13/2019,1309.52,Car,Female,OR,good
196374064,12/1/2019,11/27/2019,796.61,Car,Female,OR,neutral
183148808,12/11/2019,12/7/2019,1268.76,Truck,Female,NV,good
180509039,6/3/2019,6/2/2019,798.96,Car,Female,NV,good
197934489,7/25/2019,7/17/2019,981.32,Car,Female,CA,neutral
195379794,9/7/2019,9/2/2019,767.4,Truck,Male,CA,very_good
194994700,2/25/2019,2/23/2019,987.59,Truck,Female,CA,very_good
187005886,3/1/2019,2/24/2019,1312.1,Car,Male,OR,good
187005109,10/20/2019,10/15/2019,940.29,Car,Male,OR,excellent
192528868,6/11/2019,6/6/2019,900.86,Car,Female,NV,good
186600793,10/8/2019,10/2/2019,1144.6,Van,Male,CA,good
199358273,6/15/2019,6/7/2019,1315.19,Truck,Male,CA,very_good
180108497,6/29/2019,6/27/2019,934.3,Van,Female,OR,good
193003034,4/16/2019,4/14/2019,1126.33,Car,Male,CA,very_good
180642555,11/15/2019,11/9/2019,794.16,Car,Male,OR,good
189436744,2/15/2019,2/7/2019,1246.03,Van,Male,CA,good
186662594,8/7/2019,8/2/2019,1358.21,Truck,Male,OR,bad
191230113,1/21/2019,1/16/2019,1113.83,Van,Male,OR,good
198560650,12/11/2019,12/5/2019,1118.72,Van,Female,OR,neutral
181476277,12/4/2019,12/2/2019,1098.32,Car,Male,CA,bad
193044730,8/7/2019,7/28/2019,1350.06,Van,Male,CA,good
192306244,8/1/2019,7/27/2019,1132.36,Car,Male,OR,good
198910846,7/9/2019,7/6/2019,913.66,Car,Male,NV,good
193197928,9/1/2019,8/22/2019,837.73,Truck,Female,CA,neutral
181238876,7/31/2019,7/23/2019,901.24,Truck,Male,NV,very_good
197743437,4/29/2019,4/28/2019,800.43,Car,Male,OR,good
183379620,12/29/2019,12/20/2019,881.62,Car,Male,OR,good
197843009,5/4/2019,5/3/2019,769.43,Car,Female,OR,good
198311479,9/6/2019,9/3/2019,1210.3,Van,Male,CA,good
186903167,9/2/2019,8/26/2019,1051.57,Truck,Male,CA,very_good
186988125,12/31/2019,12/30/2019,1275.72,Van,Male,OR,good
191445422,6/26/2019,6/18/2019,947.23,Van,Female,CA,very_good
196232664,8/5/2019,8/2/2019,1130.94,Car,Female,CA,neutral
183779505,3/14/2019,3/4/2019,1193.79,Truck,Male,NV,excellent
181754703,11/26/2019,11/17/2019,1211.84,Truck,Male,CA,good
181071630,12/22/2019,12/20/2019,987.38,Car,Male,OR,neutral
181744754,10/28/2019,10/22/2019,822.44,Truck,Female,CA,good
192266132,8/4/2019,8/1/2019,1296.77,Car,Male,NV,excellent
192704401,8/1/2019,7/31/2019,1067.61,Truck,Male,NV,very_good
193540011,7/12/2019,7/11/2019,1221.02,Car,Female,CA,very_good
197984275,11/9/2019,10/30/2019,1175.21,Car,Male,NV,very_good
199749075,6/2/2019,5/25/2019,909.96,Car,Female,NV,very_good
197423335,7/7/2019,6/30/2019,857.9,Van,Female,CA,very_good
191383833,4/30/2019,4/28/2019,1060.94,Van,Female,CA,very_good
184391275,10/24/2019,10/18/2019,794.36,Van,Female,CA,good
188374857,12/14/2019,12/6/2019,1325.89,Car,Male,CA,good
194771045,12/23/2019,12/18/2019,1319.94,Car,Male,CA,excellent
196765398,8/13/2019,8/10/2019,1009.14,Car,Male,CA,neutral
184801614,4/30/2019,4/24/2019,838.64,Car,Female,CA,very_good
188337550,5/25/2019,5/18/2019,1027.25,Van,Female,CA,excellent
191288033,11/11/2019,11/3/2019,1322.09,Car,Male,NV,very_good
198694001,2/15/2019,2/13/2019,962.69,Car,Male,CA,excellent
199977372,4/24/2019,4/15/2019,1357.41,Car,Male,CA,bad
199178033,10/12/2019,10/10/2019,1270.44,Van,Male,OR,bad
182815188,5/16/2019,5/10/2019,1278.66,Car,Male,CA,good
197948869,4/5/2019,4/1/2019,858.17,Van,Female,CA,very_good
185700255,6/24/2019,6/14/2019,779.41,Car,Male,OR,excellent
184466280,11/13/2019,11/3/2019,1118.54,Car,Male,OR,good
190587044,3/15/2019,3/11/2019,1251.3,Car,Male,CA,good
192487475,11/6/2019,10/28/2019,825.08,Truck,Male,CA,good
188064995,5/25/2019,5/19/2019,862.25,Truck,Male,OR,good
185413444,11/10/2019,11/9/2019,1136.8,Car,Male,CA,good
187036752,3/16/2019,3/14/2019,1034.79,Van,Male,CA,excellent
192118399,12/30/2019,12/26/2019,1060.61,Car,Female,NV,neutral
198193792,12/22/2019,12/21/2019,1340,Car,Female,NV,good
187356430,9/26/2019,9/23/2019,942.28,Car,Female,NV,good
181046793,12/25/2019,12/16/2019,932.79,Truck,Male,OR,very_good
194588217,11/11/2019,11/5/2019,813.9,Truck,Female,NV,good
183400934,7/29/2019,7/26/2019,839.08,Truck,Female,CA,excellent
184156775,9/9/2019,9/2/2019,884.12,Car,Male,NV,neutral
186648570,12/13/2019,12/4/2019,891.84,Car,Male,OR,excellent
187773336,4/14/2019,4/6/2019,1265.16,Van,Male,CA,bad
186471009,11/25/2019,11/19/2019,925.11,Car,Male,CA,good
188818618,10/9/2019,10/3/2019,926.36,Truck,Female,CA,neutral
196591168,10/27/2019,10/25/2019,1027.61,Van,Male,NV,good
188300478,11/27/2019,11/24/2019,1010.6,Van,Male,CA,excellent
196512214,8/11/2019,8/10/2019,1169.5,Van,Male,CA,neutral
184994207,9/15/2019,9/5/2019,829.61,Car,Male,OR,excellent
184822346,9/3/2019,9/1/2019,1090.1,Car,Male,CA,very_good
182223766,1/19/2019,1/16/2019,1099.06,Car,Male,OR,neutral
182817068,8/27/2019,8/23/2019,904.76,Truck,Male,OR,good
182986387,6/3/2019,5/26/2019,1209.16,Car,Male,OR,good
184908885,2/4/2019,1/28/2019,816.44,Van,Male,CA,neutral
186006645,12/24/2019,12/21/2019,829.47,Car,Male,OR,good
198546830,4/27/2019,4/21/2019,1138.73,Car,Female,NV,good
189311639,11/3/2019,10/31/2019,889.55,Van,Female,OR,good
192193318,10/19/2019,10/10/2019,1071.81,Car,Male,NV,good
192145795,5/22/2019,5/17/2019,1290.83,Car,Male,NV,good
198504060,7/26/2019,7/22/2019,1194.61,Car,Male,OR,very_good
197347346,11/20/2019,11/14/2019,851.61,Car,Male,CA,neutral
181610870,6/27/2019,6/20/2019,785.36,Car,Male,OR,good
189773110,12/11/2019,12/7/2019,1278.91,Car,Male,CA,good
186202606,6/25/2019,6/18/2019,1339.26,Van,Male,OR,neutral
190247098,4/1/2019,3/28/2019,1057.41,Truck,Male,OR,excellent
194120354,2/17/2019,2/13/2019,986.73,Truck,Male,OR,very_good
198992366,12/8/2019,11/29/2019,1231.76,Car,Female,OR,bad
199712011,9/3/2019,8/30/2019,1027,Car,Female,CA,good
182188443,2/2/2019,1/29/2019,943.06,Van,Male,OR,good
194727725,6/9/2019,6/2/2019,943.96,Car,Male,NV,good
190296867,3/26/2019,3/17/2019,1156.04,Car,Male,OR,very_good
188404492,8/8/2019,8/1/2019,775.61,Van,Male,CA,good
187388088,7/13/2019,7/6/2019,1362.13,Van,Female,OR,very_good
185637094,9/24/2019,9/15/2019,973.74,Car,Male,OR,good
195559190,5/23/2019,5/15/2019,1210.23,Car,Female,NV,neutral
183889192,11/30/2019,11/29/2019,981.77,Truck,Female,CA,very_good
191628634,12/7/2019,12/5/2019,999.88,Van,Male,CA,neutral
188277092,8/16/2019,8/12/2019,1160.59,Car,Male,OR,very_good
192321418,7/13/2019,7/7/2019,1119.41,Truck,Female,CA,very_good
181909988,11/2/2019,11/1/2019,1317.22,Car,Male,OR,good
185436777,7/27/2019,7/26/2019,1200.56,Car,Male,NV,good
196993827,8/17/2019,8/8/2019,797.83,Car,Male,OR,excellent
183718127,6/7/2019,5/28/2019,796.45,Car,Female,OR,excellent
180892911,12/31/2019,12/30/2019,1319.41,Car,Female,CA,very_good
197008727,8/1/2019,7/25/2019,785.57,Van,Female,OR,excellent
183062118,8/30/2019,8/23/2019,945.34,Van,Female,NV,neutral
181347918,5/17/2019,5/8/2019,1190.4,Truck,Female,OR,good
186546413,5/2/2019,4/25/2019,1102.41,Van,Male,CA,good
189520081,6/4/2019,5/25/2019,978.97,Van,Female,NV,good
187297745,8/10/2019,8/7/2019,1007.28,Truck,Male,OR,bad
187296369,5/8/2019,5/6/2019,848.2,Van,Female,CA,bad
195898901,8/21/2019,8/13/2019,1283.84,Car,Male,OR,good
186300834,11/16/2019,11/14/2019,1191.85,Car,Female,CA,good
188305913,7/7/2019,6/28/2019,961.3,Car,Female,CA,good
195509287,7/30/2019,7/24/2019,1077.23,Van,Male,CA,good
193882791,4/7/2019,3/30/2019,860.71,Car,Male,OR,bad
197620990,9/21/2019,9/17/2019,1360.88,Car,Female,NV,neutral
188061919,9/5/2019,9/2/2019,905.44,Van,Male,CA,neutral
190338713,6/9/2019,6/2/2019,1242.69,Car,Female,OR,very_good
195917124,4/1/2019,3/22/2019,889.16,Car,Female,OR,good
182042930,12/18/2019,12/14/2019,786.78,Truck,Female,CA,good
195499194,6/16/2019,6/10/2019,1320.39,Car,Female,OR,very_good
189931881,9/6/2019,9/3/2019,824.59,Car,Female,CA,excellent
196132713,10/12/2019,10/7/2019,1087.97,Car,Female,CA,very_good
183942276,9/29/2019,9/23/2019,1042.32,Truck,Male,CA,good
185734157,9/19/2019,9/13/2019,888.78,Car,Male,CA,good
191507156,10/4/2019,10/1/2019,826.02,Van,Male,OR,good
194892170,1/14/2019,1/8/2019,1085.81,Truck,Male,CA,good
189701241,5/11/2019,5/2/2019,884.07,Car,Female,CA,good
181500373,9/26/2019,9/19/2019,969.38,Van,Female,CA,neutral
190999745,10/11/2019,10/7/2019,1110.5,Truck,Female,CA,good
180841964,9/13/2019,9/8/2019,1244.61,Car,Male,OR,bad
195717937,5/23/2019,5/17/2019,1350.12,Truck,Female,CA,good
197729694,8/31/2019,8/21/2019,769.9,Car,Male,NV,good
180851008,5/28/2019,5/24/2019,1242.73,Car,Female,OR,neutral
195250942,9/13/2019,9/4/2019,1277.91,Van,Male,OR,very_good
189649110,9/1/2019,8/30/2019,998.21,Car,Male,OR,bad
180712890,12/1/2019,11/27/2019,906.61,Truck,Female,CA,good
198092803,9/10/2019,9/4/2019,792.8,Truck,Female,CA,neutral
184066344,6/23/2019,6/13/2019,1260.22,Truck,Male,OR,excellent
186579637,9/2/2019,8/31/2019,1117.43,Van,Female,OR,excellent
191598314,12/1/2019,11/22/2019,1291.23,Truck,Female,CA,good
197205253,3/26/2019,3/25/2019,1077.55,Car,Female,CA,neutral
180089435,10/13/2019,10/6/2019,1075.44,Car,Female,CA,neutral
188578577,10/19/2019,10/18/2019,966.39,Van,Male,OR,good
184945949,11/17/2019,11/12/2019,956.29,Van,Male,NV,bad
199348527,3/12/2019,3/9/2019,1017.96,Van,Male,OR,very_good
189079528,6/26/2019,6/25/2019,817.29,Car,Female,OR,very_good
188354521,11/17/2019,11/8/2019,1221.43,Truck,Male,NV,neutral
193387264,11/17/2019,11/15/2019,1143.72,Truck,Female,OR,neutral
183442317,9/23/2019,9/16/2019,990.09,Car,Female,NV,neutral
186845446,9/9/2019,9/3/2019,999.64,Truck,Male,OR,good
196901156,3/9/2019,3/1/2019,1105.56,Van,Female,CA,good
191900181,7/5/2019,6/27/2019,1185.22,Truck,Male,OR,bad
181746450,10/25/2019,10/21/2019,1363.16,Car,Female,CA,bad
186253186,11/8/2019,10/30/2019,1154.62,Truck,Male,CA,neutral
194080969,1/24/2019,1/23/2019,797.39,Truck,Female,OR,excellent
187297669,1/12/2019,1/9/2019,1043.01,Truck,Male,CA,very_good
194838928,7/29/2019,7/24/2019,1013.82,Car,Male,CA,neutral
187888239,9/24/2019,9/17/2019,839.41,Car,Male,OR,good
192772581,1/15/2019,1/5/2019,1147.56,Car,Male,OR,bad
190456063,4/4/2019,3/25/2019,951.7,Car,Female,OR,neutral
199934719,11/21/2019,11/17/2019,1211.28,Van,Male,CA,bad
193389626,11/10/2019,10/31/2019,866.11,Truck,Female,CA,excellent
193970778,10/31/2019,10/28/2019,1056.44,Car,Male,OR,neutral
194789748,2/13/2019,2/6/2019,1276.53,Truck,Female,CA,neutral
197041045,9/10/2019,9/2/2019,1079.09,Truck,Male,NV,bad
190777799,11/25/2019,11/20/2019,1245.91,Van,Female,CA,excellent
182011532,4/8/2019,4/2/2019,1211.27,Van,Male,CA,excellent
194504319,5/7/2019,5/2/2019,924.18,Car,Male,CA,excellent
198834368,10/28/2019,10/20/2019,1203.36,Van,Male,OR,very_good
199834785,12/19/2019,12/12/2019,1015.4,Van,Male,CA,good
193681833,1/23/2019,1/17/2019,1100.85,Van,Male,CA,very_good
188021817,9/19/2019,9/16/2019,785.2,Van,Male,OR,good
184828845,11/4/2019,10/27/2019,922.32,Car,Female,CA,very_good
180488493,9/23/2019,9/15/2019,915.17,Van,Male,NV,good
189319828,5/21/2019,5/11/2019,1230.48,Car,Male,CA,excellent
199227865,11/27/2019,11/21/2019,1043.2,Car,Male,CA,good
189119621,3/27/2019,3/23/2019,1251.33,Car,Female,OR,good
183469328,7/7/2019,6/30/2019,1201.63,Van,Female,OR,neutral
194783775,11/23/2019,11/21/2019,1034.47,Car,Female,OR,neutral
189287650,7/12/2019,7/3/2019,924.93,Car,Male,NV,excellent
187010636,5/27/2019,5/18/2019,1159.22,Car,Female,CA,very_good
199427909,7/21/2019,7/19/2019,955.02,Car,Female,CA,neutral
194383863,10/18/2019,10/17/2019,1348.86,Van,Male,OR,bad
191346458,1/26/2019,1/25/2019,1054.39,Car,Male,CA,very_good
199674113,6/11/2019,6/10/2019,950.54,Car,Male,CA,bad
186925128,10/19/2019,10/11/2019,1001.99,Van,Male,CA,very_good
181775381,2/22/2019,2/16/2019,1237.61,Car,Male,CA,very_good
185331182,8/30/2019,8/28/2019,975.97,Car,Male,CA,neutral
197510564,6/28/2019,6/21/2019,1224.59,Car,Male,CA,good
194103872,3/14/2019,3/12/2019,1291.05,Car,Male,CA,neutral
190850946,6/19/2019,6/10/2019,794.14,Car,Female,CA,very_good
198227108,5/25/2019,5/18/2019,1130.54,Car,Male,OR,neutral
198246098,4/24/2019,4/23/2019,1070.36,Van,Male,OR,excellent
184601636,10/15/2019,10/5/2019,817.41,Van,Female,CA,good
198545697,9/24/2019,9/15/2019,968.24,Truck,Male,CA,bad
183436242,5/23/2019,5/20/2019,1163.59,Car,Male,CA,good
190620280,11/23/2019,11/21/2019,1036.86,Car,Female,OR,very_good
180998051,4/3/2019,3/31/2019,835.85,Car,Female,CA,bad
193044617,8/11/2019,8/8/2019,888.58,Van,Male,NV,neutral
193303367,7/9/2019,7/8/2019,785.74,Van,Male,CA,neutral
181423740,2/7/2019,1/29/2019,1088.25,Car,Male,CA,bad
193906054,2/13/2019,2/9/2019,1335.5,Van,Female,NV,neutral
191655029,7/1/2019,6/26/2019,1267.64,Car,Male,CA,good
192994870,5/15/2019,5/14/2019,773.27,Car,Female,CA,very_good
196301061,9/4/2019,8/28/2019,913.75,Car,Male,OR,bad
195265803,7/4/2019,6/26/2019,1206.51,Truck,Female,OR,good
196599232,12/1/2019,11/29/2019,1027.12,Van,Male,CA,neutral
199090903,9/29/2019,9/24/2019,1091.43,Van,Male,OR,very_good
193087278,4/23/2019,4/22/2019,843.07,Truck,Male,OR,very_good
190055414,5/7/2019,5/1/2019,1165.69,Van,Male,OR,good
185438760,12/2/2019,11/28/2019,847.42,Car,Female,NV,very_good
193443552,6/1/2019,5/31/2019,1119.41,Car,Female,CA,neutral
183327354,1/4/2019,1/2/2019,1091.22,Car,Female,CA,good
197539097,6/21/2019,6/19/2019,783.57,Car,Female,OR,neutral
189575110,3/5/2019,2/27/2019,1133.8,Car,Female,CA,very_good
198672560,12/29/2019,12/24/2019,917.57,Car,Male,OR,neutral
181524367,12/28/2019,12/18/2019,1137.93,Van,Female,CA,good
186268140,10/13/2019,10/3/2019,1316.89,Truck,Male,OR,excellent
199056172,8/31/2019,8/22/2019,829.09,Car,Male,NV,bad
181123364,6/19/2019,6/11/2019,1354.25,Car,Female,CA,good
199850575,12/2/2019,11/25/2019,1238.65,Car,Male,CA,bad
194567228,12/17/2019,12/11/2019,769.55,Van,Male,OR,neutral
197519003,5/20/2019,5/13/2019,1191.35,Car,Male,OR,neutral
187605286,7/13/2019,7/11/2019,1218.95,Car,Female,CA,excellent
186713236,7/12/2019,7/4/2019,868.07,Van,Female,OR,bad
181626535,10/25/2019,10/24/2019,1310.54,Car,Male,OR,very_good
199899090,12/16/2019,12/13/2019,1116.74,Van,Male,CA,good
183747015,2/20/2019,2/15/2019,1215.84,Truck,Male,CA,good
184874695,2/20/2019,2/19/2019,939.03,Car,Male,NV,bad
190393185,5/28/2019,5/19/2019,1359.34,Truck,Male,NV,neutral
199611053,5/13/2019,5/11/2019,792.74,Truck,Male,CA,neutral
193566112,4/14/2019,4/11/2019,1202.89,Car,Female,NV,very_good
183432351,9/19/2019,9/14/2019,883.66,Car,Female,CA,neutral
187536477,2/13/2019,2/11/2019,1271.76,Car,Male,CA,neutral
194217638,11/28/2019,11/27/2019,969.24,Car,Female,CA,very_good
197950926,9/16/2019,9/8/2019,858.19,Van,Male,OR,excellent
181421447,4/28/2019,4/19/2019,1319.26,Car,Female,NV,very_good
198671783,6/22/2019,6/16/2019,1072.03,Truck,Male,CA,good
181459082,9/18/2019,9/10/2019,1144.35,Van,Male,CA,very_good
198224191,4/16/2019,4/6/2019,988.45,Car,Male,OR,neutral
189439286,3/31/2019,3/26/2019,1153.77,Car,Male,CA,very_good
187978364,8/23/2019,8/22/2019,938.71,Van,Male,NV,neutral
184448102,11/2/2019,10/24/2019,1144.56,Car,Male,OR,good
183254618,5/21/2019,5/20/2019,1109.93,Van,Female,CA,neutral
189257159,5/23/2019,5/22/2019,1224.08,Car,Female,NV,bad
183107001,1/7/2019,12/30/2018,1063.09,Van,Male,CA,neutral
192639867,12/21/2019,12/14/2019,914.37,Van,Male,CA,good
199224813,9/13/2019,9/8/2019,860.9,Car,Female,NV,bad
184553274,2/4/2019,1/31/2019,1363.5,Car,Male,CA,neutral
186120821,6/20/2019,6/19/2019,1224.43,Van,Male,CA,good
189012445,7/15/2019,7/6/2019,1091.39,Car,Female,CA,good
185553530,11/21/2019,11/16/2019,941.64,Car,Female,CA,good
199221763,8/16/2019,8/11/2019,969.32,Van,Male,CA,excellent
192862223,11/13/2019,11/8/2019,888.33,Car,Male,NV,good
195375650,7/25/2019,7/19/2019,1003.43,Car,Male,NV,very_good
188362439,9/27/2019,9/17/2019,1105.28,Van,Male,CA,good
184238603,6/6/2019,6/5/2019,853.24,Car,Female,CA,good
196379742,5/4/2019,4/24/2019,990.77,Van,Female,CA,very_good
199165758,2/14/2019,2/5/2019,1201.9,Truck,Female,NV,neutral
196756014,7/28/2019,7/24/2019,809.3,Car,Male,OR,good
190562498,5/14/2019,5/6/2019,979.21,Car,Female,CA,very_good
189130656,7/16/2019,7/11/2019,1333.33,Car,Female,NV,bad
180206047,11/2/2019,10/30/2019,855.08,Car,Female,NV,good
184801121,3/15/2019,3/8/2019,1304.46,Car,Female,CA,good
188645161,1/14/2019,1/8/2019,838.01,Van,Male,NV,neutral
192047670,8/6/2019,8/5/2019,1071.04,Car,Female,CA,very_good
188525745,12/18/2019,12/9/2019,775.01,Truck,Male,CA,excellent
191082496,8/15/2019,8/11/2019,1188.3,Van,Male,CA,good
192348709,7/24/2019,7/15/2019,1170.69,Car,Female,OR,very_good
195526928,3/23/2019,3/19/2019,978.59,Car,Male,CA,bad
190623440,7/23/2019,7/13/2019,1159.06,Car,Female,NV,neutral
196804352,12/19/2019,12/18/2019,890.88,Car,Male,CA,very_good
186606369,6/9/2019,6/2/2019,855.07,Car,Male,OR,good
197988495,3/30/2019,3/28/2019,1219.96,Van,Male,CA,good
190583362,8/18/2019,8/14/2019,1360.94,Car,Female,CA,very_good
189573942,10/8/2019,10/1/2019,774.08,Van,Male,CA,neutral
192790471,11/14/2019,11/6/2019,1098.36,Van,Female,CA,neutral
196322691,10/15/2019,10/5/2019,947.39,Truck,Female,OR,neutral
196695297,8/11/2019,8/7/2019,1199.02,Car,Female,CA,very_good
192597148,7/29/2019,7/21/2019,1353.91,Car,Male,CA,excellent
191095508,1/24/2019,1/18/2019,1276.95,Truck,Male,NV,good
180371555,11/15/2019,11/5/2019,902.29,Van,Male,CA,excellent
192319291,11/17/2019,11/9/2019,946.13,Car,Male,CA,good
195031876,10/31/2019,10/23/2019,903.06,Truck,Female,NV,good
193958348,10/26/2019,10/23/2019,1222.35,Truck,Female,NV,good
199586647,9/20/2019,9/13/2019,991.72,Van,Female,NV,excellent
184302100,4/7/2019,3/29/2019,1262.14,Van,Male,CA,neutral
190824943,3/18/2019,3/12/2019,894.76,Van,Female,CA,very_good
183243832,10/18/2019,10/11/2019,1319.1,Car,Female,OR,good
188830410,9/12/2019,9/8/2019,1304.68,Car,Male,CA,neutral
193810601,8/27/2019,8/22/2019,791.74,Truck,Male,CA,good
180012799,12/17/2019,12/8/2019,1253.91,Car,Female,CA,neutral
180892024,6/3/2019,5/24/2019,1112.37,Car,Female,OR,good
185201233,2/16/2019,2/9/2019,868.52,Truck,Female,CA,very_good
199600496,6/9/2019,6/3/2019,1310.74,Van,Male,NV,excellent
191164237,7/1/2019,6/21/2019,1313.67,Truck,Male,CA,excellent
194389108,9/4/2019,8/26/2019,980.19,Van,Female,NV,neutral
198092518,7/31/2019,7/21/2019,781.9,Van,Male,CA,good
198836635,11/17/2019,11/10/2019,1094.02,Car,Male,OR,neutral
185464300,8/3/2019,7/31/2019,1027.38,Car,Male,OR,good
184822273,4/15/2019,4/9/2019,1167.03,Car,Female,OR,good
197651132,6/5/2019,5/29/2019,1308.62,Car,Male,OR,bad
184090223,9/27/2019,9/17/2019,1161.05,Truck,Male,OR,neutral
196907149,1/17/2019,1/8/2019,1080.97,Truck,Male,CA,very_good
188448109,2/26/2019,2/16/2019,965.47,Van,Female,NV,bad
189249292,4/1/2019,3/31/2019,976.38,Van,Male,CA,bad
194037359,11/21/2019,11/16/2019,960.66,Van,Female,OR,neutral
198263892,10/26/2019,10/23/2019,1098.12,Van,Male,OR,good
184223522,11/15/2019,11/10/2019,785.14,Truck,Female,NV,good
182989778,10/29/2019,10/28/2019,1344.26,Truck,Male,OR,excellent
181776515,3/23/2019,3/22/2019,1126.79,Truck,Male,CA,good
198717532,12/2/2019,11/30/2019,961.92,Car,Male,CA,good
188809748,7/24/2019,7/17/2019,1248.81,Car,Male,OR,excellent
189073104,5/26/2019,5/18/2019,1175.77,Truck,Male,CA,neutral
187706982,12/21/2019,12/12/2019,871.28,Car,Male,CA,good
195900685,4/28/2019,4/18/2019,1316.3,Truck,Male,OR,good
193965263,11/13/2019,11/4/2019,1335.52,Van,Male,NV,very_good
189254492,8/2/2019,7/25/2019,1122.99,Van,Male,NV,very_good
198135912,12/19/2019,12/18/2019,1177.35,Truck,Female,OR,very_good
188804409,6/18/2019,6/10/2019,1090.89,Van,Male,CA,good
189507208,10/3/2019,10/2/2019,1096.55,Van,Male,OR,neutral
181675517,2/20/2019,2/15/2019,968.53,Van,Male,OR,neutral
188235333,11/10/2019,11/1/2019,842.41,Van,Male,OR,excellent
191801089,6/7/2019,5/29/2019,1079.78,Car,Male,NV,very_good
180301754,7/14/2019,7/8/2019,780.06,Car,Male,NV,good
188906738,10/5/2019,10/1/2019,893.83,Car,Male,NV,good
180061609,11/27/2019,11/18/2019,1322.95,Truck,Female,NV,good
181846703,6/4/2019,5/31/2019,1105,Car,Male,OR,neutral
183976732,9/23/2019,9/22/2019,918.33,Car,Male,CA,good
191306976,8/15/2019,8/9/2019,1129.91,Truck,Female,CA,good
198517977,4/1/2019,3/30/2019,1153.13,Van,Female,NV,good
186075646,12/6/2019,12/3/2019,809.66,Truck,Female,OR,very_good
193927563,3/3/2019,2/22/2019,1209.31,Truck,Female,OR,neutral
180387494,11/6/2019,11/1/2019,1156.81,Truck,Female,NV,good
199148283,12/24/2019,12/21/2019,1001.17,Car,Male,OR,very_good
183563998,2/9/2019,2/2/2019,1292.29,Van,Female,CA,good
190989973,2/1/2019,1/27/2019,1054.73,Truck,Male,OR,neutral
185278701,6/5/2019,6/1/2019,840.79,Car,Male,OR,good
182996057,6/22/2019,6/16/2019,1203.06,Car,Female,CA,neutral
190178570,7/30/2019,7/24/2019,1217.58,Car,Female,CA,excellent
197386026,9/7/2019,9/3/2019,901.19,Truck,Male,CA,neutral
189285701,12/24/2019,12/21/2019,1184.77,Truck,Male,CA,neutral
181653236,1/11/2019,1/1/2019,1184.07,Car,Male,CA,neutral
181788204,11/10/2019,11/7/2019,963.04,Truck,Female,NV,very_good
186923414,8/8/2019,7/31/2019,1185.41,Van,Female,CA,neutral
187253895,3/8/2019,3/1/2019,1122.12,Truck,Female,CA,bad
193726256,10/18/2019,10/11/2019,1345.22,Van,Female,OR,bad
195255554,8/30/2019,8/29/2019,1241.24,Van,Male,OR,neutral
